mixture_ID,mixture_path,source_1_path,source_2_path,length
0082_22,/data/raw/experimental/Train/mix/0082_22.wav,/data/raw/experimental/Train/source_1/0082_22.wav,/data/raw/experimental/Train/source_2/0082_22.wav,240000
0082_23,/data/raw/experimental/Train/mix/0082_23.wav,/data/raw/experimental/Train/source_1/0082_23.wav,/data/raw/experimental/Train/source_2/0082_23.wav,240000
0082_24,/data/raw/experimental/Train/mix/0082_24.wav,/data/raw/experimental/Train/source_1/0082_24.wav,/data/raw/experimental/Train/source_2/0082_24.wav,240000
0082_25,/data/raw/experimental/Train/mix/0082_25.wav,/data/raw/experimental/Train/source_1/0082_25.wav,/data/raw/experimental/Train/source_2/0082_25.wav,240000
0082_26,/data/raw/experimental/Train/mix/0082_26.wav,/data/raw/experimental/Train/source_1/0082_26.wav,/data/raw/experimental/Train/source_2/0082_26.wav,240000
0082_27,/data/raw/experimental/Train/mix/0082_27.wav,/data/raw/experimental/Train/source_1/0082_27.wav,/data/raw/experimental/Train/source_2/0082_27.wav,240000
0082_28,/data/raw/experimental/Train/mix/0082_28.wav,/data/raw/experimental/Train/source_1/0082_28.wav,/data/raw/experimental/Train/source_2/0082_28.wav,240000
0082_29,/data/raw/experimental/Train/mix/0082_29.wav,/data/raw/experimental/Train/source_1/0082_29.wav,/data/raw/experimental/Train/source_2/0082_29.wav,228992
1555_0,/data/raw/experimental/Train/mix/1555_0.wav,/data/raw/experimental/Train/source_1/1555_0.wav,/data/raw/experimental/Train/source_2/1555_0.wav,240000
1555_1,/data/raw/experimental/Train/mix/1555_1.wav,/data/raw/experimental/Train/source_1/1555_1.wav,/data/raw/experimental/Train/source_2/1555_1.wav,240000
1555_2,/data/raw/experimental/Train/mix/1555_2.wav,/data/raw/experimental/Train/source_1/1555_2.wav,/data/raw/experimental/Train/source_2/1555_2.wav,240000
1555_3,/data/raw/experimental/Train/mix/1555_3.wav,/data/raw/experimental/Train/source_1/1555_3.wav,/data/raw/experimental/Train/source_2/1555_3.wav,240000
1555_4,/data/raw/experimental/Train/mix/1555_4.wav,/data/raw/experimental/Train/source_1/1555_4.wav,/data/raw/experimental/Train/source_2/1555_4.wav,240000
1555_5,/data/raw/experimental/Train/mix/1555_5.wav,/data/raw/experimental/Train/source_1/1555_5.wav,/data/raw/experimental/Train/source_2/1555_5.wav,240000
1555_6,/data/raw/experimental/Train/mix/1555_6.wav,/data/raw/experimental/Train/source_1/1555_6.wav,/data/raw/experimental/Train/source_2/1555_6.wav,240000
1555_7,/data/raw/experimental/Train/mix/1555_7.wav,/data/raw/experimental/Train/source_1/1555_7.wav,/data/raw/experimental/Train/source_2/1555_7.wav,240000
1555_8,/data/raw/experimental/Train/mix/1555_8.wav,/data/raw/experimental/Train/source_1/1555_8.wav,/data/raw/experimental/Train/source_2/1555_8.wav,240000
1555_9,/data/raw/experimental/Train/mix/1555_9.wav,/data/raw/experimental/Train/source_1/1555_9.wav,/data/raw/experimental/Train/source_2/1555_9.wav,240000
1555_10,/data/raw/experimental/Train/mix/1555_10.wav,/data/raw/experimental/Train/source_1/1555_10.wav,/data/raw/experimental/Train/source_2/1555_10.wav,240000
1555_11,/data/raw/experimental/Train/mix/1555_11.wav,/data/raw/experimental/Train/source_1/1555_11.wav,/data/raw/experimental/Train/source_2/1555_11.wav,240000
1555_12,/data/raw/experimental/Train/mix/1555_12.wav,/data/raw/experimental/Train/source_1/1555_12.wav,/data/raw/experimental/Train/source_2/1555_12.wav,240000
1555_13,/data/raw/experimental/Train/mix/1555_13.wav,/data/raw/experimental/Train/source_1/1555_13.wav,/data/raw/experimental/Train/source_2/1555_13.wav,240000
1555_14,/data/raw/experimental/Train/mix/1555_14.wav,/data/raw/experimental/Train/source_1/1555_14.wav,/data/raw/experimental/Train/source_2/1555_14.wav,240000
1555_15,/data/raw/experimental/Train/mix/1555_15.wav,/data/raw/experimental/Train/source_1/1555_15.wav,/data/raw/experimental/Train/source_2/1555_15.wav,240000
1555_16,/data/raw/experimental/Train/mix/1555_16.wav,/data/raw/experimental/Train/source_1/1555_16.wav,/data/raw/experimental/Train/source_2/1555_16.wav,240000
1555_17,/data/raw/experimental/Train/mix/1555_17.wav,/data/raw/experimental/Train/source_1/1555_17.wav,/data/raw/experimental/Train/source_2/1555_17.wav,240000
1555_18,/data/raw/experimental/Train/mix/1555_18.wav,/data/raw/experimental/Train/source_1/1555_18.wav,/data/raw/experimental/Train/source_2/1555_18.wav,240000
1555_19,/data/raw/experimental/Train/mix/1555_19.wav,/data/raw/experimental/Train/source_1/1555_19.wav,/data/raw/experimental/Train/source_2/1555_19.wav,240000
1555_20,/data/raw/experimental/Train/mix/1555_20.wav,/data/raw/experimental/Train/source_1/1555_20.wav,/data/raw/experimental/Train/source_2/1555_20.wav,240000
1555_21,/data/raw/experimental/Train/mix/1555_21.wav,/data/raw/experimental/Train/source_1/1555_21.wav,/data/raw/experimental/Train/source_2/1555_21.wav,240000
1555_22,/data/raw/experimental/Train/mix/1555_22.wav,/data/raw/experimental/Train/source_1/1555_22.wav,/data/raw/experimental/Train/source_2/1555_22.wav,240000
1555_23,/data/raw/experimental/Train/mix/1555_23.wav,/data/raw/experimental/Train/source_1/1555_23.wav,/data/raw/experimental/Train/source_2/1555_23.wav,240000
1555_24,/data/raw/experimental/Train/mix/1555_24.wav,/data/raw/experimental/Train/source_1/1555_24.wav,/data/raw/experimental/Train/source_2/1555_24.wav,240000
1555_25,/data/raw/experimental/Train/mix/1555_25.wav,/data/raw/experimental/Train/source_1/1555_25.wav,/data/raw/experimental/Train/source_2/1555_25.wav,240000
1555_26,/data/raw/experimental/Train/mix/1555_26.wav,/data/raw/experimental/Train/source_1/1555_26.wav,/data/raw/experimental/Train/source_2/1555_26.wav,240000
1555_27,/data/raw/experimental/Train/mix/1555_27.wav,/data/raw/experimental/Train/source_1/1555_27.wav,/data/raw/experimental/Train/source_2/1555_27.wav,240000
1555_28,/data/raw/experimental/Train/mix/1555_28.wav,/data/raw/experimental/Train/source_1/1555_28.wav,/data/raw/experimental/Train/source_2/1555_28.wav,240000
1555_29,/data/raw/experimental/Train/mix/1555_29.wav,/data/raw/experimental/Train/source_1/1555_29.wav,/data/raw/experimental/Train/source_2/1555_29.wav,240000
1555_30,/data/raw/experimental/Train/mix/1555_30.wav,/data/raw/experimental/Train/source_1/1555_30.wav,/data/raw/experimental/Train/source_2/1555_30.wav,240000
1555_31,/data/raw/experimental/Train/mix/1555_31.wav,/data/raw/experimental/Train/source_1/1555_31.wav,/data/raw/experimental/Train/source_2/1555_31.wav,240000
1555_32,/data/raw/experimental/Train/mix/1555_32.wav,/data/raw/experimental/Train/source_1/1555_32.wav,/data/raw/experimental/Train/source_2/1555_32.wav,240000
1555_33,/data/raw/experimental/Train/mix/1555_33.wav,/data/raw/experimental/Train/source_1/1555_33.wav,/data/raw/experimental/Train/source_2/1555_33.wav,240000
1555_34,/data/raw/experimental/Train/mix/1555_34.wav,/data/raw/experimental/Train/source_1/1555_34.wav,/data/raw/experimental/Train/source_2/1555_34.wav,240000
1555_35,/data/raw/experimental/Train/mix/1555_35.wav,/data/raw/experimental/Train/source_1/1555_35.wav,/data/raw/experimental/Train/source_2/1555_35.wav,240000
1555_36,/data/raw/experimental/Train/mix/1555_36.wav,/data/raw/experimental/Train/source_1/1555_36.wav,/data/raw/experimental/Train/source_2/1555_36.wav,240000
1555_37,/data/raw/experimental/Train/mix/1555_37.wav,/data/raw/experimental/Train/source_1/1555_37.wav,/data/raw/experimental/Train/source_2/1555_37.wav,240000
1555_38,/data/raw/experimental/Train/mix/1555_38.wav,/data/raw/experimental/Train/source_1/1555_38.wav,/data/raw/experimental/Train/source_2/1555_38.wav,240000
1555_39,/data/raw/experimental/Train/mix/1555_39.wav,/data/raw/experimental/Train/source_1/1555_39.wav,/data/raw/experimental/Train/source_2/1555_39.wav,240000
1555_40,/data/raw/experimental/Train/mix/1555_40.wav,/data/raw/experimental/Train/source_1/1555_40.wav,/data/raw/experimental/Train/source_2/1555_40.wav,240000
1555_41,/data/raw/experimental/Train/mix/1555_41.wav,/data/raw/experimental/Train/source_1/1555_41.wav,/data/raw/experimental/Train/source_2/1555_41.wav,240000
1555_42,/data/raw/experimental/Train/mix/1555_42.wav,/data/raw/experimental/Train/source_1/1555_42.wav,/data/raw/experimental/Train/source_2/1555_42.wav,240000
1555_43,/data/raw/experimental/Train/mix/1555_43.wav,/data/raw/experimental/Train/source_1/1555_43.wav,/data/raw/experimental/Train/source_2/1555_43.wav,43392
